time,income_quants_0.1,income_quants_0.2,income_quants_0.3,income_quants_0.4,income_quants_0.5,income_quants_0.6,income_quants_0.7,income_quants_0.8,income_quants_0.9,income_quants_0.999999,income_levels_0.1,income_levels_0.2,income_levels_0.3,income_levels_0.4,income_levels_0.5,income_levels_0.6,income_levels_0.7,income_levels_0.8,income_levels_0.9,income_levels_0.999999,income_shares_0.1,income_shares_0.2,income_shares_0.3,income_shares_0.4,income_shares_0.5,income_shares_0.6,income_shares_0.7,income_shares_0.8,income_shares_0.9,income_shares_0.999999
2003-Q3,0.5302135545437848,0.15136604793271094,1.1860558872093627,0.43746354141035565,1.0688496583257565,1.6043953495999541,0.4933043664501861,3.1618822979706147,0.7722366825276082,190.21505179873003,265.10677727189244,75.68302396635546,593.0279436046814,218.73177070517784,534.4248291628783,802.1976747999771,246.65218322509304,1580.9411489853073,386.1183412638041,95107.52589936502,0.002656103490153507,0.0007582678427577164,0.0059415440336008105,0.002191472528752574,0.005354399719884913,0.008037214535801888,0.002471207003683084,0.01583944155166032,0.00386851775121257,0.9528818315424926
2003-Q4,0.5348987476485577,0.1442763294132799,1.2056443250238265,0.4455300570693167,1.0544858922648883,1.6225536721845013,0.43623901630117035,3.1594179663757265,0.6353160056231154,188.40624424996523,267.44937382427884,72.13816470663994,602.8221625119132,222.76502853465834,527.2429461324441,811.2768360922506,218.11950815058518,1579.7089831878632,317.6580028115577,94203.12212498262,0.0027063665321574344,0.0007299785819711197,0.006100061862687037,0.0022541979034783814,0.005335262682897326,0.008209450806032598,0.002207189078173854,0.01598534878401715,0.0032144363443004976,0.9532577074242845
2004-Q1,0.5303178807423479,0.12317817809671917,1.197894840980492,0.42832980415846883,1.0243494176463233,1.6153044011681004,0.40679637035878174,3.16768005154882,0.6407225598885102,187.7475366587892,265.1589403711739,61.58908904835959,598.9474204902459,214.16490207923442,512.1747088231616,807.6522005840502,203.39818517939088,1583.8400257744102,320.3612799442551,93873.76832939459,0.002693580845422048,0.000625644341146602,0.006084325487909737,0.002175564878916779,0.005202856759287536,0.008204424464100269,0.0020661926572262553,0.016089222372313052,0.0032543462651676296,0.9536038419285101
2004-Q2,0.5695230576400033,0.054012956471698785,1.2862552263917024,0.4360617578499927,0.9094082043995506,1.8394023875413958,0.1710820599548827,3.3139472718557927,0.23676694542978713,174.24557115047406,284.7615288200017,27.006478235849393,643.1276131958512,218.03087892499633,454.7041021997753,919.701193770698,85.54102997744135,1656.9736359278963,118.38347271489357,87122.78557523704,0.0031110932970255093,0.0002950527543660062,0.007026335386091973,0.0023820437008431022,0.004967759831693809,0.010047973232420015,0.0009345578599969338,0.01810286520600102,0.0012933700348080098,0.9518389486967536
2004-Q3,0.5430120653612867,0.11519536074779381,1.2235072114343009,0.4234702406597916,0.9915569844611818,1.6607720235267063,0.3312954958606407,3.1634942299955204,0.4304415576498106,184.68355641120453,271.50603268064333,57.59768037389691,611.7536057171504,211.7351203298958,495.77849223059087,830.3860117633532,165.64774793032035,1581.7471149977603,215.22077882490532,92341.77820560227,0.0028053026840228865,0.0005951209472256594,0.0063208688777004534,0.0021877270847312285,0.005122570283995212,0.008579861318642709,0.0017115349787378915,0.01634320749096572,0.002223742222351169,0.954110064111627
2004-Q4,0.5456379733639847,0.15965951287673258,1.2105742488251765,0.4602829010146838,1.0662355779007018,1.6133548869206398,0.4538265233692163,3.1335097601607425,0.6459353044208489,189.01335315075517,272.8189866819923,79.82975643836629,605.2871244125882,230.1414505073419,533.1177889503509,806.6774434603199,226.91326168460816,1566.7548800803713,322.96765221042443,94506.67657537758,0.0027515453991059755,0.0008051316431864599,0.006104688762944792,0.0023211164918854606,0.005376817124087326,0.008135832608685228,0.0022885582443431364,0.015801675807985586,0.0032573251895239483,0.9531573087282521
2005-Q1,0.5271742116054265,0.1296917875786411,1.1801455288820037,0.41996755767477423,1.0282253503037344,1.5915308215646982,0.43513577751380206,3.14656721740557,0.7042271822626579,188.96256774973926,263.58710580271327,64.84589378932056,590.0727644410018,209.98377883738712,514.1126751518672,795.7654107823491,217.56788875690103,1573.2836087027852,352.113591131329,94481.28387486964,0.0026608130783342732,0.0006545950028376664,0.005956563482162999,0.002119707575478906,0.005189774839765423,0.008032953682797045,0.002196266323676822,0.0158817085881984,0.0035544547806626546,0.9537531626460859
2005-Q2,0.5233952309357619,0.17831930863093753,1.1810086981024193,0.4501005118638036,1.085364816798182,1.538663152113739,0.5185189554006344,3.1015500485126704,0.7785265937188137,192.12681968208997,261.69761546788095,89.15965431546877,590.5043490512096,225.0502559319018,542.682408399091,769.3315760568695,259.25947770031723,1550.7750242563352,389.26329685940686,96063.40984104498,0.002597723555197658,0.0008850372357213942,0.005861601200433009,0.0022339460368881923,0.005386899963797095,0.00763671748902715,0.0025735215467143414,0.015393662651914117,0.0038639956027787634,0.9535668947175283
2005-Q3,0.5595515544497589,0.058699715976213304,1.267649283854503,0.42288650292262153,0.9218709619836691,1.7959422506163087,0.20334658281721746,3.261398280415232,0.23769197581544269,176.92673427804655,279.77577722487945,29.349857988106653,633.8246419272515,211.44325146131078,460.9354809918346,897.9711253081543,101.67329140860873,1630.699140207616,118.84598790772134,88463.36713902328,0.003013919525742515,0.00031617501323934595,0.006827955168777297,0.0022777988519481402,0.004965485075400836,0.009673506173280513,0.0010952882385404177,0.01756691028806553,0.0012802832577722793,0.9529826784072332
2005-Q4,0.5495541917446563,0.10617592189022877,1.235521758008105,0.43345422251509524,0.9965740667527289,1.7069282243353383,0.3253602560441824,3.2110211119267555,0.4518481883277324,183.3441924136129,274.7770958723281,53.08796094511439,617.7608790040525,216.72711125754762,498.28703337636443,853.4641121676691,162.6801280220912,1605.5105559633778,225.9240941638662,91672.09620680644,0.002856895357069728,0.0005519628506841286,0.00642294504715932,0.0022533416620376195,0.0051807589989320705,0.00887358406542865,0.0016914077243532935,0.016692714647473388,0.002348963961562611,0.9531274256852992
2006-Q1,0.5249763605429816,0.1227823916402675,1.1964690975958545,0.42140423598816,1.0245582143633618,1.6256786647268562,0.42809782622065207,3.178304228020795,0.6321911138498175,187.74858935094443,262.48818027149076,61.391195820133746,598.2345487979272,210.70211799408,512.279107181681,812.8393323634281,214.04891311032603,1589.1521140103976,316.09555692490875,93874.2946754722,0.002666166707862956,0.0006235677442018271,0.006076437559393165,0.0021401610224543993,0.005203363821140027,0.008256239060164277,0.0021741553672959247,0.016141467610931277,0.003210671998658849,0.9535077691078974
2006-Q2,0.547579359443966,0.09977736625029907,1.2308920303938622,0.42883125206139167,0.98963595082104,1.7082816877926958,0.328635720506003,3.207471871743586,0.4380159646608676,183.3714851953767,273.78967972198296,49.888683125149534,615.4460151969311,214.41562603069582,494.81797541052,854.140843896348,164.3178602530015,1603.7359358717931,219.0079823304338,91685.74259768835,0.0028467774014081255,0.0005187265489732901,0.006399210553255312,0.002229425007227368,0.0051449588298564655,0.008881082933779247,0.0017085244837971322,0.016675132622609817,0.002277174857209236,0.953318986761884
2006-Q3,0.559146262862282,0.07251227668167903,1.2612052611782043,0.4222056766114166,0.941166850895074,1.7788408570781264,0.23182270752683076,3.249599359197104,0.22249052181414436,178.29190183555167,279.573131431141,36.25613834083951,630.6026305891022,211.1028383057083,470.583425447537,889.4204285390632,115.91135376341538,1624.799679598552,111.24526090707218,89145.95091777583,0.0029895930990374974,0.00038770213870934666,0.006743299196862946,0.002257411452078031,0.005032146522942573,0.009510946784091343,0.0012394888648180077,0.0173746664587565,0.0011895923710763421,0.9532751531116274
2006-Q4,0.5462984554443309,0.08855111802740195,1.2336272953827154,0.4233368622933918,0.9710340953759625,1.721622090713008,0.3042799371262995,3.2110719309602427,0.3784718342455267,182.0931785037175,273.14922772216545,44.27555901370098,616.8136476913577,211.6684311466959,485.5170476879813,860.811045356504,152.13996856314975,1605.5359654801214,189.23591712276337,91046.58925185875,0.0028606286026409975,0.0004636876756662146,0.006459746482900423,0.002216754458593146,0.005084707598363631,0.009015074720697404,0.0015933266562969367,0.016814406336498552,0.0019818239344209215,0.9535098435339219
2007-Q1,0.5710642510916765,0.0735867227790051,1.2862688468556607,0.43485384827706763,0.9306161247271312,1.8191031654089542,0.21126644901520045,3.265011409605815,0.1735638447507769,176.32406795836434,285.53212554583826,36.79336138950255,643.1344234278304,217.42692413853382,465.30806236356557,909.5515827044771,105.63322450760022,1632.5057048029075,86.78192237538845,88162.03397918218,0.0030853427749259377,0.00039757393852383365,0.00694944620622265,0.0023494259645312717,0.005027927647664091,0.009828240513235,0.0011414292013678603,0.017640185571799805,0.0009377297797340299,0.9526426984019956
2007-Q2,0.47019299389153824,0.30142024085988517,1.0453703759198851,0.48052206663717983,1.2342507146227222,1.217553519176305,0.8706410237783051,2.7707755705762644,1.7271233746529802,205.9407157986842,235.0964969457691,150.71012042994258,522.6851879599426,240.2610333185899,617.1253573113611,608.7767595881525,435.32051188915256,1385.3877852881321,863.5616873264901,102970.35789934211,0.0021762293589903054,0.0013950858181109454,0.004838365804362377,0.00222403617800343,0.005712574786123524,0.005635293909089285,0.0040296528908399425,0.01282418756169752,0.007993774138168565,0.953170799554614
2007-Q3,0.5703006965740934,0.05186400604034801,1.2912327822861323,0.42829703091652066,0.898581790063518,1.8610380564741245,0.16671059440888852,3.3143456463744614,0.15224715454551485,172.98090562866608,285.1503482870467,25.932003020174005,645.6163911430662,214.14851545826033,449.290895031759,930.5190282370622,83.35529720444426,1657.1728231872307,76.12357727275743,86490.45281433304,0.0031384258534784813,0.00028541318360610676,0.007105792384841067,0.0023569644625567195,0.004944991893471985,0.010241491875833456,0.0009174262677297039,0.018239199296846823,0.0008378324080866695,0.951932462373549
2007-Q4,0.5679012284942847,0.008285917320002313,1.3030005277127135,0.4258292061193648,0.8470022458000376,1.9282037835074801,0.09723672022615325,3.341263956694588,0.08948805484216149,167.63237706231763,283.95061424714237,4.142958660001157,651.5002638563567,212.9146030596824,423.5011229000188,964.10189175374,48.618360113076626,1670.631978347294,44.744027421080744,83816.18853115881,0.0032223066926495513,4.701480732094066e-5,0.007393305579047235,0.0024161812511696015,0.004805943126002815,0.010940747518476039,0.0005517271642232042,0.01895853833264607,0.0005077607576138376,0.9511564747708506
2008-Q1,0.5019044071959711,0.2141606850293395,1.1320203620215814,0.4655865784643597,1.1582035273053246,1.4469897549457222,0.6587714168606932,3.0153737584857883,1.120281315015395,197.45856631108077,250.95220359798554,107.08034251466975,566.0101810107907,232.79328923217986,579.1017636526623,723.4948774728612,329.3857084303466,1507.686879242894,560.1406575076975,98729.28315554038,0.00242264761130811,0.0010337344414269225,0.005464160877417656,0.00224734470548967,0.0055905446706693025,0.006984489921081334,0.0031798306143035375,0.014554939005236519,0.00540749754914075,0.9531148106039262
2008-Q2,0.5455821691035272,0.1334635721173876,1.2304414634764602,0.44769888950343284,1.029864903593546,1.6704425173141402,0.37355438151501447,3.2256788814969313,0.628316127361923,185.81864993175813,272.7910845517636,66.7317860586938,615.2207317382301,223.84944475171642,514.9324517967731,835.22125865707,186.77719075750724,1612.8394407484657,314.1580636809615,92909.32496587906,0.0027963702847934465,0.0006840648179259511,0.006306602635670869,0.002294671530778828,0.005278551567205244,0.008561819066682954,0.0019146453666904258,0.016533151344233447,0.003220421501124929,0.9524097018848939
2008-Q3,0.5179745628008089,0.18936196046472661,1.1460705691485078,0.44751574377975994,1.099079850604046,1.477476786026223,0.588962868853472,3.065785808870413,1.0229696047033547,195.03859905762266,258.98728140040447,94.68098023236331,573.0352845742539,223.75787188987997,549.539925302023,738.7383930131115,294.48143442673603,1532.8929044352064,511.4848023516774,97519.29952881133,0.002531721737754151,0.0009255508398327505,0.005601687768650822,0.0021873377920107115,0.005372009648998737,0.007221513110573709,0.002878693675117387,0.014984744682530374,0.005000003033518096,0.9532967377110133
2008-Q4,0.5576816225398961,0.09632810684722992,1.252954388748282,0.42371797705755065,0.9448651072001084,1.7239142654476165,0.2777487408753883,3.233368281114498,0.3511205752704368,180.78948879696011,278.840811269948,48.16405342361496,626.4771943741409,211.8589885287753,472.43255360005423,861.9571327238083,138.87437043769415,1616.684140557249,175.5602876352184,90394.74439848006,0.002940564880329219,0.0005079225072784261,0.006606625578636461,0.0022341962728213076,0.004982120691420802,0.009089920737546183,0.001464524129832517,0.017049027309368723,0.0018514019301888954,0.9532736959625774
2009-Q1,0.4958175855664285,0.24175620575913534,1.092580880228526,0.4555688297428043,1.1748670415080875,1.3638006398390723,0.7181338625363222,2.940143000475839,1.3100748083169855,200.35173094483446,247.90879278321427,120.87810287956766,546.290440114263,227.78441487140216,587.4335207540438,681.9003199195362,359.06693126816106,1470.0715002379195,655.0374041584928,100175.86547241722,0.0023594129153314035,0.0011504285665422387,0.005199189207680822,0.002167883939593701,0.005590758682680876,0.0064898239538993315,0.0034173340347929564,0.013991055521596692,0.006234162548434423,0.9533999506294475
2009-Q2,0.5152899549623247,0.1657763301794623,1.1635231535333417,0.4401569149249432,1.0878685889864257,1.5345993927528911,0.5339062157301744,3.0999430334154354,0.8501362817351878,192.68917946667952,257.64497748116236,82.88816508973115,581.7615767666708,220.0784574624716,543.9342944932129,767.2996963764456,266.9531078650872,1549.9715167077177,425.0681408675939,96344.58973333976,0.0025499257110629986,0.0008203484708743966,0.005757724512267452,0.002178127913150069,0.005383345936788408,0.007594004909426903,0.00264204876046198,0.015340148527278368,0.004206921446513642,0.9535274038121758
2009-Q3,0.5331252557021298,0.11993412168944124,1.205263170333877,0.4237748529165672,1.0270696743534034,1.662340299298164,0.39810439464765063,3.2060355025482616,0.6026384114879626,186.50398546884642,266.56262785106486,59.96706084472062,602.6315851669385,211.88742645828358,513.5348371767017,831.170149649082,199.0521973238253,1603.017751274131,301.3192057439813,93251.99273442321,0.002724443316014531,0.0006129023389982428,0.006159286496622631,0.002165627220198059,0.005248659821392462,0.008495099170268751,0.002034442835849823,0.01638388334148471,0.0030796781330302216,0.9530959773261405
2009-Q4,0.5313539403603775,0.1282649068296748,1.2002355269616165,0.4279489044108755,1.0297862864118343,1.625928834869604,0.41786842174756855,3.169824365449905,0.6198743255770338,187.7810376387182,265.6769701801888,64.1324534148374,600.1177634808082,213.97445220543776,514.8931432059171,812.9644174348019,208.93421087378428,1584.9121827249526,309.9371627885169,93890.5188193591,0.002698157780749905,0.0006513153099512714,0.006094666059326796,0.0021730782036103327,0.005229143269940136,0.008256290588103416,0.0021218906040354254,0.016096024938572293,0.003147654712993056,0.9535317785327174
2010-Q1,0.5564425732782728,0.08854128602840491,1.251577098011218,0.4305577847438558,0.9652269042945829,1.7615640935523993,0.2976168216761451,3.2666314829209036,0.4118172033614671,180.75317536741164,278.2212866391364,44.270643014202456,625.788549005609,215.2788923719279,482.61345214729147,880.7820467761996,148.80841083807255,1633.3157414604518,205.90860168073354,90376.58768370582,0.002931991441148913,0.0004665392356558165,0.006594774583273554,0.0022686828801607682,0.005085946255846779,0.009281983610459572,0.0015681941242479554,0.017212442054684262,0.00216993553972706,0.9524195102747952
2010-Q2,0.5334898569975428,0.15467064474288728,1.194223832000621,0.435245942556456,1.0517546022585966,1.587623261767309,0.4505079305099808,3.1099608482645684,0.6421531691723563,189.6922941208026,266.7449284987714,77.33532237144364,597.1119160003105,217.622971278228,525.8773011292983,793.8116308836545,225.2539652549904,1554.9804241322843,321.07658458617817,94846.14706040129,0.002682849859861711,0.0007778181949110363,0.00600559354278621,0.002188794221064909,0.005289134648517567,0.007983947191268223,0.0022655447378840386,0.015639581365050087,0.003229303270393283,0.9539374329682629
2010-Q3,0.5050206766450758,0.17783487727694816,1.1483683510409985,0.4378913343339159,1.1006136732392369,1.4885317987245863,0.5560039910629344,3.0379380291049896,0.924975969074016,194.51200127639987,252.51033832253788,88.91743863847408,574.1841755204993,218.94566716695795,550.3068366196185,744.2658993622931,278.00199553146723,1518.9690145524949,462.487984537008,97256.00063819994,0.0024769371121228043,0.000872213411702838,0.00563231629638753,0.002147692851496691,0.005398097502593904,0.007300690497127966,0.0027269911582650974,0.014899947262768628,0.0045366604013945275,0.95400845350614
2010-Q4,0.5530601650379333,0.08716192137634933,1.2507224462662503,0.434354067343237,0.9717542895364027,1.7506468424516912,0.2798215098846608,3.2110189065649593,0.3371791780722851,180.78723987294953,276.53008251896665,43.58096068817466,625.3612231331251,217.1770336716185,485.8771447682014,875.3234212258457,139.9107549423304,1605.5094532824796,168.58958903614254,90393.61993647476,0.002916015691056665,0.0004595621714658283,0.006594447600866378,0.0022901365093981954,0.005123584982739478,0.009230304376989077,0.0014753619318485418,0.016930131851352594,0.0017777808566070486,0.9532026740276762
2011-Q1,0.5369925193681456,0.19062145829698243,1.1791534592584685,0.4548056711963906,1.096632398600717,1.5342219179424421,0.5203524072193232,3.0912677148904217,0.8623710151843955,192.67338286899582,268.4962596840728,95.31072914849122,589.5767296292343,227.4028355981953,548.3161993003584,767.1109589712211,260.17620360966157,1545.6338574452109,431.1855075921978,96336.6914344979,0.0026565402536598984,0.0009430179358422637,0.005833356176820247,0.0022499560599981254,0.005425118610177841,0.007589905140312022,0.0025742204332631895,0.015292721636250034,0.004266210855455719,0.9531689528982207
2011-Q2,0.5127023374176914,0.22525638774684623,1.1216856671421689,0.44779450505762214,1.1403820419918602,1.4199506132772124,0.6167026357885194,2.9327373109938906,1.031219002630887,197.51737612401482,256.3511687088457,112.62819387342311,560.8428335710845,223.89725252881107,570.1910209959301,709.9753066386062,308.3513178942597,1466.3686554969454,515.6095013154435,98758.68806200741,0.002477232088603041,0.0010883748935099772,0.0054196665885432515,0.0021636158762528414,0.0055100021621072035,0.00686079810199145,0.0029797319945838005,0.01417015379884783,0.0049825573578637415,0.9543478671376969
2011-Q3,0.5388731554452345,0.12441025785245842,1.2239929116939294,0.4451719903201574,1.0241928374858293,1.6593283759182769,0.4031326155448989,3.1947136037702144,0.5930506155787162,186.4954233377973,269.43657772261724,62.20512892622921,611.9964558469647,222.5859951600787,512.0964187429147,829.6641879591384,201.56630777244945,1597.3568018851072,296.52530778935807,93247.71166889864,0.0027535352614801844,0.000635711815340932,0.00625436173261661,0.0022747408372144197,0.0052334228641294535,0.00847883986666686,0.0020599279454521406,0.016324354756628308,0.0030303713691013216,0.9529547335513698
2011-Q4,0.5284196155404925,0.14442166438807752,1.1813300685793082,0.43711058511808937,1.0578199229833274,1.577840005759362,0.46276289893316186,3.112788685297985,0.7115822332456404,190.2675319718505,264.2098077702463,72.21083219403876,590.6650342896542,218.5552925590447,528.9099614916637,788.920002879681,231.38144946658093,1556.3943426489925,355.7911166228202,95133.76598592525,0.0026489640912817263,0.0007239848630067409,0.005921999940174761,0.0021912325164398345,0.005302844384682971,0.007909701672919857,0.002319827398529729,0.01560438940683222,0.003567157100959883,0.9538098986251723
2012-Q1,0.5722905161445371,0.058152581638475975,1.2800004824695517,0.430889576967233,0.9123522132845694,1.8313247441886524,0.18924305476443284,3.3058635602983935,0.21889250180939504,174.94185360507365,286.1452580722685,29.076290819237986,640.0002412347758,215.44478848361652,456.1761066422847,915.6623720943262,94.62152738221643,1652.9317801491968,109.44625090469752,87470.92680253682,0.0031146610901318754,0.0003164923726856476,0.00696633542864975,0.0023450939018955746,0.004965429024330464,0.009966888779753116,0.001029945390714127,0.017991988876407884,0.0011913109497260223,0.9521118541857057
2012-Q2,0.49546140151706497,0.23920815940223744,1.0765668733967824,0.4363046467109689,1.154370937212106,1.3470312578751216,0.7289768786902834,2.925450349945,1.2309318064474182,200.43481820125805,247.7307007585325,119.60407970111872,538.2834366983911,218.15232335548447,577.1854686060531,673.5156289375608,364.48843934514167,1462.7251749725,615.4659032237091,100217.40910062903,0.002358563697074597,0.0011387116717521304,0.005124822109839568,0.0020769575540023283,0.00549519574507698,0.006412323975028286,0.0034701762777507423,0.013926132231184116,0.005859651354014385,0.9541374653842769
2012-Q3,0.42466063582157537,0.43657343520724173,0.8883220440076751,0.5144737032933023,1.3786381216843877,0.922794171666043,1.248658099600394,2.463845381506953,2.7948104054086893,216.368762941003,212.3303179107877,218.28671760362087,444.16102200383756,257.2368516466512,689.3190608421938,461.39708583302155,624.329049800197,1231.9226907534767,1397.4052027043447,108184.38147050151,0.0018671199544384792,0.0019194973672946724,0.0039057159398008883,0.002262004142659419,0.006061505422951484,0.004057280723521347,0.005490017810397383,0.01083287333087207,0.01228803858100789,0.9513159467270563
2012-Q4,0.5792172995408175,0.022793937968161107,1.3037447555790649,0.4291968248285971,0.8481280630020287,1.936306200694477,0.10311455190395027,3.3287269230934613,0.023142039452501432,166.99436877765305,289.60864977040876,11.396968984080553,651.8723777895325,214.59841241429856,424.06403150101437,968.1531003472385,51.557275951975136,1664.3634615467306,11.571019726250716,83497.18438882653,0.0032990912938543914,0.00012982913729101775,0.007425836514118326,0.002444608455694425,0.0048307464416925665,0.011028764047640907,0.0005873172654299257,0.018959678898234404,0.00013181184495060491,0.9511623161010935
2013-Q1,0.5186455913980614,0.15333625293110315,1.171717234638434,0.4339214576993944,1.0650182701907238,1.551024345231514,0.49648644711316786,3.110118320028063,0.7895460008148788,191.47092046435878,259.32279569903073,76.66812646555157,585.8586173192169,216.9607288496972,532.5091350953619,775.512172615757,248.24322355658393,1555.0591600140315,394.7730004074394,95735.4602321794,0.00258340154507002,0.0007637761109077457,0.00583638647383558,0.002161386084933066,0.005304913201560089,0.007725735562720693,0.00247302565731069,0.015491666383691358,0.003932771033319221,0.9537269379466516
2013-Q2,0.5678463404816367,0.07345130188220776,1.2672628359519043,0.4373304420232563,0.9567799185954811,1.812862177208169,0.2523696265048526,3.30363820798068,0.2446471204562793,177.6266861480799,283.92317024081837,36.72565094110388,633.6314179759521,218.66522101162818,478.3899592977405,906.4310886040845,126.18481325242631,1651.81910399034,122.32356022813964,88813.34307403995,0.0030440527045750036,0.00039375024229168227,0.006793413267249069,0.0023443963972801653,0.0051290081334561515,0.009718206529026165,0.0013528773355536371,0.017709806518099974,0.001311479313329319,0.9522030095591388
